DATE,EVENT_URL,ORGANIZER,PLAYER_COUNT
2026/08/02,https://melee.gg/Tournament/View/411351,Le Spatioport,5
2026/08/02,https://melee.gg/Tournament/View/450071,Hitaboardgame,6
2026/08/02,https://melee.gg/Tournament/View/449444,Critical Hit Games,5
2026/08/02,https://melee.gg/Tournament/View/450192,Fire & Dice,11
2026/08/02,https://melee.gg/Tournament/View/450078,Guf Bendigo,5
2026/08/02,https://melee.gg/Tournament/View/450191,Solsticio Hobby Center,6
2026/08/02,https://melee.gg/Tournament/View/440191,Black Dragon Games,4
2026/08/02,https://melee.gg/Tournament/View/443751,Enchanted Dragonfly Games,6
2026/08/02,https://melee.gg/Tournament/View/450209,King Kong Comics and Games,11
2026/08/02,https://melee.gg/Tournament/View/449224,Geeks & Games,9
2026/08/02,https://melee.gg/Tournament/View/448447,Gold Country Games,4
2026/08/02,https://melee.gg/Tournament/View/435001,Mithril Adventures,10
2026/08/02,https://melee.gg/Tournament/View/450204,TabletopKingdom,9
2026/08/02,https://melee.gg/Tournament/View/435889,Tabletop Gaming Center,0
2026/08/02,https://melee.gg/Tournament/View/450087,click and play,4
2026/08/02,https://melee.gg/Tournament/View/450224,Wizard's Loft,5
2026/08/02,https://melee.gg/Tournament/View/450218,Tabletop Tavern,4
2026/08/02,https://melee.gg/Tournament/View/450157,Gauntlet Games,4
2026/08/02,https://melee.gg/Tournament/View/450171,Crazy Squirrel Game Store,8
2026/08/02,https://melee.gg/Tournament/View/450172,Fantasy Books & Games,6
2026/08/02,https://melee.gg/Tournament/View/450134,Lantzalot Game Store,8
2026/08/02,https://melee.gg/Tournament/View/450187,"A-1 Comics, Roseville",12
2026/08/02,https://melee.gg/Tournament/View/450225,MB Games,6
2026/08/02,https://melee.gg/Tournament/View/450226,Gongaii Games,8
2026/08/02,https://melee.gg/Tournament/View/450391,Wargamer Kielce,11
2026/08/02,https://melee.gg/Tournament/View/446537,Blue Milk Gaming,16
2026/08/02,https://melee.gg/Tournament/View/450228,La Ludoteca Del TIburon,5
2026/08/01,https://melee.gg/Tournament/View/441843,Cape Fear Collectibles,40
2026/08/01,https://melee.gg/Tournament/View/448418,Tienda Quinto Elemento,7
2026/08/01,https://melee.gg/Tournament/View/449914,"FREAKSHOW STORE GIRONA, SL",6
2026/08/01,https://melee.gg/Tournament/View/443772,Triangle Area Trading Cards,27
2026/08/01,https://melee.gg/Tournament/View/449645,Hangar Rebelde,4
2026/08/01,https://melee.gg/Tournament/View/441438,Hex & Company,63
2026/08/01,https://melee.gg/Tournament/View/448078,Candlelight Games,0
2026/08/01,https://melee.gg/Tournament/View/449903,Magic Warrior Vittorio di Pastre Mattia,7
2026/08/01,https://melee.gg/Tournament/View/449894,eFantasy.gr Heraklion,6
2026/08/01,https://melee.gg/Tournament/View/440222,Candlelight Games,49
2026/08/01,https://melee.gg/Tournament/View/448174,Adventurebox,4
2026/08/01,https://melee.gg/Tournament/View/443949,Wolpertinger der Spieleladen,8
2026/08/01,https://melee.gg/Tournament/View/443612,DreamupTCG,74
2026/08/01,https://melee.gg/Tournament/View/445042,Fantasy Flight Games,24
2026/08/01,https://melee.gg/Tournament/View/449920,Command Center,9
2026/08/01,https://melee.gg/Tournament/View/438539,Common Ground Games,53
2026/08/01,https://melee.gg/Tournament/View/437162,Phoenix Fire Games,4
2026/08/01,https://melee.gg/Tournament/View/449680,Eldritch Gate SL,4
2026/08/01,https://melee.gg/Tournament/View/448496,Thegaminghoard,9
2026/08/01,https://melee.gg/Tournament/View/443580,CardBastion,22
2026/08/01,https://melee.gg/Tournament/View/442672,HobbyTown Lincoln,49
2026/08/01,https://melee.gg/Tournament/View/449926,GTS GRANADA,3
2026/08/01,https://melee.gg/Tournament/View/435320,Paaprika,7
2026/08/01,https://melee.gg/Tournament/View/449936,Always Games,5
2026/08/01,https://melee.gg/Tournament/View/449932,EnchantedGamingEmporium,5
2026/08/01,https://melee.gg/Tournament/View/449930,Frontline Games,4
2026/08/01,https://melee.gg/Tournament/View/449730,Flashpoint Comics and Games,7
2026/08/01,https://melee.gg/Tournament/View/448662,Cosmic Hearth Games,4
2026/08/01,https://melee.gg/Tournament/View/436065,Game Nerdz,5
2026/08/01,https://melee.gg/Tournament/View/435275,Fire & Dice,93
2026/08/01,https://melee.gg/Tournament/View/449841,Ready Set Game,12
2026/08/01,https://melee.gg/Tournament/View/449879,Sortilèges Perpignan,8
2026/08/01,https://melee.gg/Tournament/View/445948,BULLE DE JEUX - COLOMBES,6
2026/08/01,https://melee.gg/Tournament/View/442375,GAME ON,6
2026/08/01,https://melee.gg/Tournament/View/449882,Galaxie Games,6
2026/08/01,https://melee.gg/Tournament/View/442248,Seriebörsen AB,10
2026/08/01,https://melee.gg/Tournament/View/440169,Storm Gate Games,6
2026/08/01,https://melee.gg/Tournament/View/444663,Eldritch Gate SL,6
2026/08/01,https://melee.gg/Tournament/View/444750,Jugalia,8
2026/08/01,https://melee.gg/Tournament/View/448758,Librería Joker,7
2026/08/01,https://melee.gg/Tournament/View/449852,El Duelista,7
2026/08/01,https://melee.gg/Tournament/View/439476,Monte Ronin,13
2026/08/01,https://melee.gg/Tournament/View/448316,LA TANIERE DU JOUEUR,9
2026/08/01,https://melee.gg/Tournament/View/449889,"Fantasy Stronghold, Hoppe & Nickel GbR",6
2026/08/01,https://melee.gg/Tournament/View/449853,Star Wars Unlimited Kielce,8
2026/08/01,https://melee.gg/Tournament/View/449266,TORREJUGONES,12
2026/08/01,https://melee.gg/Tournament/View/412281,Mega Games Penrith,12
2026/08/01,https://melee.gg/Tournament/View/440441,CENTRUM MTG,63
2026/08/01,https://melee.gg/Tournament/View/449340,Júpiter Juegos Alcorcón,28
2026/08/01,https://melee.gg/Tournament/View/449949,Outer Limits Comics,11
2026/08/01,https://melee.gg/Tournament/View/412302,Mega Games Penrith,4
2026/08/01,https://melee.gg/Tournament/View/449847,Arte 9,10
2026/08/01,https://melee.gg/Tournament/View/449374,Kimagure cómics,4
2026/08/01,https://melee.gg/Tournament/View/447368,Csíkos és Pöttyös Kft.,12
2026/08/01,https://melee.gg/Tournament/View/442380,Najada Games,20
2026/08/01,https://melee.gg/Tournament/View/438669,4th Planet Games,0
2026/08/01,https://melee.gg/Tournament/View/435619,42 Southside-Fantasy,17
2026/08/01,https://melee.gg/Tournament/View/449863,PaderMeeple GmbH,8
2026/08/01,https://melee.gg/Tournament/View/448783,CardEmpireHU,9
2026/08/01,https://melee.gg/Tournament/View/448400,"Centrum Hobbystyczne ""Strefa""",2
2026/08/01,https://melee.gg/Tournament/View/436473,Juegos Crisis,7
2026/08/01,https://melee.gg/Tournament/View/449875,Sod Games,5
2026/08/01,https://melee.gg/Tournament/View/449862,Guildpact,18
2026/08/01,https://melee.gg/Tournament/View/449311,cdv network,5
2026/08/01,https://melee.gg/Tournament/View/448167,Oracle Games Indonesia,6
2026/08/01,https://melee.gg/Tournament/View/441154,DOMINION GAMING LIMITED,25
2026/08/01,https://melee.gg/Tournament/View/449880,Wretched Hive,8
2026/08/01,https://melee.gg/Tournament/View/448050,Battle Brothers Miniature Wargaming,4
2026/08/01,https://melee.gg/Tournament/View/448079,Candlelight Games,6
2026/08/01,https://melee.gg/Tournament/View/449944,Odyssey Games Ely,4
2026/08/01,https://melee.gg/Tournament/View/449910,Gamers Guild,12
2026/08/01,https://melee.gg/Tournament/View/450021,Frikioteca,8
2026/08/01,https://melee.gg/Tournament/View/450025,No Land Beyond,6
2026/08/01,https://melee.gg/Tournament/View/450037,Galaxy of Games,7
2026/08/01,https://melee.gg/Tournament/View/450038,Just Card Stuff,6
2026/08/01,https://melee.gg/Tournament/View/437766,Turtle Lake SWU Team,8
2026/08/01,https://melee.gg/Tournament/View/448773,Friz Froz Fruz,4
2026/08/01,https://melee.gg/Tournament/View/450016,TCG Collector NZ,16
2026/08/01,https://melee.gg/Tournament/View/444545,Pandora's Boox,7
2026/08/01,https://melee.gg/Tournament/View/450036,Dreamers Vault Games Champlin,5
2026/08/01,https://melee.gg/Tournament/View/450086,Aardvarks and Dragons,7
2026/08/01,https://melee.gg/Tournament/View/448161,Plot Twist Comics and Games,5
2026/08/01,https://melee.gg/Tournament/View/450017,Guardian Games,2
2026/08/01,https://melee.gg/Tournament/View/450018,GOBLIN GAMES NZ,6
2026/08/01,https://melee.gg/Tournament/View/445730,Deep Dive Games,9
2026/08/01,https://melee.gg/Tournament/View/450014,"Uncle's Games , Puzzles and More",13
2026/08/01,https://melee.gg/Tournament/View/450009,Endless Comics - STC,15
2026/08/01,https://melee.gg/Tournament/View/449977,GTgames.ca,8
2026/08/01,https://melee.gg/Tournament/View/449946,Collected: Your Pop Culture Headquarters,6
2026/08/01,https://melee.gg/Tournament/View/449933,Mastermind Gaming,9
2026/08/01,https://melee.gg/Tournament/View/449917,Collected: Your Pop Culture Headquarters,8
2026/08/01,https://melee.gg/Tournament/View/449856,Tienda Cáprica Cómics y Juegos,8
2026/08/01,https://melee.gg/Tournament/View/449838,Neutral Grounds One Ayala,4
2026/08/01,https://melee.gg/Tournament/View/449830,Pair a Dice Games Vista,6
2026/08/01,https://melee.gg/Tournament/View/449821,Lost Empire Games,7
2026/08/01,https://melee.gg/Tournament/View/445316,Heretics Haven,8
2026/08/01,https://melee.gg/Tournament/View/437863,Plenty of Games,41
2026/08/01,https://melee.gg/Tournament/View/449983,Game Kastle Reno,5
2026/08/01,https://melee.gg/Tournament/View/447118,Hobbygamemall,13
2026/08/01,https://melee.gg/Tournament/View/434827,Good Games Woden,7
2026/08/01,https://melee.gg/Tournament/View/450072,Beskar Forge Gaming,6
2026/08/01,https://melee.gg/Tournament/View/449387,The Gamer's Haven,9
2026/08/01,https://melee.gg/Tournament/View/450013,Bulldog Community Gaming,6
2026/08/01,https://melee.gg/Tournament/View/449831,Hobby Lords Dunedin,6
2026/08/01,https://melee.gg/Tournament/View/449998,Vespa TCG,5
2026/08/01,https://melee.gg/Tournament/View/448807,Tabletop Depot Inc.,5
2026/08/01,https://melee.gg/Tournament/View/449986,Good Times Games,10
2026/08/01,https://melee.gg/Tournament/View/446279,Rock Hill Games,4
2026/08/01,https://melee.gg/Tournament/View/449973,el kingo,6
2026/08/01,https://melee.gg/Tournament/View/449981,Mystic Fortress Games LLC,6
2026/08/01,https://melee.gg/Tournament/View/445043,Fantasy Flight Games,23
2026/08/01,https://melee.gg/Tournament/View/445490,Stomping Grounds,20
2026/08/01,https://melee.gg/Tournament/View/449975,Rogue Robot Games,7
2026/08/01,https://melee.gg/Tournament/View/446310,Teller of Tales,5
2026/08/01,https://melee.gg/Tournament/View/449978,Tienda Kaleidoscopio,6
2026/08/01,https://melee.gg/Tournament/View/449980,The Comic Book Shop,6
2026/08/01,https://melee.gg/Tournament/View/432462,TheHiveGaming,9
2026/08/01,https://melee.gg/Tournament/View/446121,Turbulent East,8
2026/08/01,https://melee.gg/Tournament/View/448065,GAME TIME HOBBIES,5
2026/08/01,https://melee.gg/Tournament/View/450001,Pato Cards TCG,4
2026/08/01,https://melee.gg/Tournament/View/449927,Knighthood Games,5
2026/08/01,https://melee.gg/Tournament/View/438068,Mythic Games 1,4
2026/08/01,https://melee.gg/Tournament/View/445310,"Notorious Collectibles, LLC",5
2026/08/01,https://melee.gg/Tournament/View/449996,401 Games,5
2026/08/01,https://melee.gg/Tournament/View/432759,Raging Gazebo Comics and Games,14
2026/08/01,https://melee.gg/Tournament/View/450015,Guardian Games Aloha,2
2026/08/01,https://melee.gg/Tournament/View/450012,Voss Media Board Game Cafe,8
2026/08/01,https://melee.gg/Tournament/View/450005,Fire & Dice,12
2026/08/01,https://melee.gg/Tournament/View/395511,Au Dé Café Inné,4
2026/08/01,https://melee.gg/Tournament/View/448080,Candlelight Games,4
2026/08/01,https://melee.gg/Tournament/View/439845,Toad and Tricycle Games,4
2026/08/01,https://melee.gg/Tournament/View/450006,Noggin Games,5
2026/08/01,https://melee.gg/Tournament/View/450026,Brick & Board Games and Cards,4
2026/08/01,https://melee.gg/Tournament/View/449864,Play Planet,7
2026/08/01,https://melee.gg/Tournament/View/445230,SonGeniales,7
2026/08/01,https://melee.gg/Tournament/View/450008,Exor Games,6
2026/08/01,https://melee.gg/Tournament/View/430917,Golden Eagle Comics & Games,7
2026/07/31,https://melee.gg/Tournament/View/448382,Mishra's Playground,9
2026/07/31,https://melee.gg/Tournament/View/429259,Harlequins,7
2026/07/31,https://melee.gg/Tournament/View/442156,Angle Gaming Lounge,4
2026/07/31,https://melee.gg/Tournament/View/449481,Le Gremlin,8
2026/07/31,https://melee.gg/Tournament/View/449675,Excelsior Comics,14
2026/07/31,https://melee.gg/Tournament/View/434432,Oberonn,4
2026/07/31,https://melee.gg/Tournament/View/443069,La Parenthèse Ludique,8
2026/07/31,https://melee.gg/Tournament/View/426004,FTK GAMING NETWORK LTD T/A CHAOS CARDS,4
2026/07/31,https://melee.gg/Tournament/View/447164,Le Graal Ludik',8
2026/07/31,https://melee.gg/Tournament/View/449024,WellPlayed.ch,8
2026/07/31,https://melee.gg/Tournament/View/449686,Travelling Man Leeds,5
2026/07/31,https://melee.gg/Tournament/View/449708,Trollune,11
2026/07/31,https://melee.gg/Tournament/View/435332,Mondes-Fantastiques,8
2026/07/31,https://melee.gg/Tournament/View/429203,Dark Star Gaming Limited,13
2026/07/31,https://melee.gg/Tournament/View/448979,SWU La Boite à Chimères,18
2026/07/31,https://melee.gg/Tournament/View/437398,La Taverne du Gobelin Farci,10
2026/07/31,https://melee.gg/Tournament/View/449744,il giocoliere,6
2026/07/31,https://melee.gg/Tournament/View/449724,Versus Gamecenter Lisboa,9
2026/07/31,https://melee.gg/Tournament/View/449723,AZ Card & Games,7
2026/07/31,https://melee.gg/Tournament/View/449709,Cartolandia,10
2026/07/31,https://melee.gg/Tournament/View/449411,Element Games,7
2026/07/31,https://melee.gg/Tournament/View/445041,Fantasy Flight Games,20
2026/07/31,https://melee.gg/Tournament/View/449749,Tolarian Academy,4
2026/07/31,https://melee.gg/Tournament/View/449772,Chimera Hobby Shop Appleton,3
2026/07/31,https://melee.gg/Tournament/View/449805,Hobby Lords Wanaka,3
2026/07/31,https://melee.gg/Tournament/View/449780,Draw Go Games,5
2026/07/31,https://melee.gg/Tournament/View/447649,The Kingdom Cards Games,6
2026/07/31,https://melee.gg/Tournament/View/449695,Chaos Games,3
2026/07/31,https://melee.gg/Tournament/View/433942,Gold & Glory Gaming,3
2026/07/31,https://melee.gg/Tournament/View/434851,GamerzParadize,7
2026/07/31,https://melee.gg/Tournament/View/445881,Doctor Ocio,9
2026/07/31,https://melee.gg/Tournament/View/448835,Level Up Game Shop,18
2026/07/31,https://melee.gg/Tournament/View/447959,Wargen Wargames SL,12
2026/07/31,https://melee.gg/Tournament/View/448668,Dados En Mano Argentina,19
2026/07/31,https://melee.gg/Tournament/View/449618,Card Merchant Westcity,10
2026/07/31,https://melee.gg/Tournament/View/449616,Vault Games Brisbane City,12
2026/07/31,https://melee.gg/Tournament/View/449630,General Games Chirnside Park,6
2026/07/31,https://melee.gg/Tournament/View/449631,Good Games Ballarat,8
2026/07/31,https://melee.gg/Tournament/View/440759,The Hall of Heroes,4
2026/07/31,https://melee.gg/Tournament/View/449647,HobbiShack,4
2026/07/31,https://melee.gg/Tournament/View/449643,swurollingdice,7
2026/07/31,https://melee.gg/Tournament/View/445039,Fantasy Flight Games,27
2026/07/31,https://melee.gg/Tournament/View/445034,Fantasy Flight Games,61
2026/07/31,https://melee.gg/Tournament/View/440404,Röda Goblinens Spelbutik,1
2026/07/31,https://melee.gg/Tournament/View/446932,Customeeple SL,8
2026/07/31,https://melee.gg/Tournament/View/448657,TCGuMisia,7
2026/07/31,https://melee.gg/Tournament/View/429938,KEEPSEVEN LGS,4
2026/07/31,https://melee.gg/Tournament/View/449042,Guildmage SWU,7
2026/07/31,https://melee.gg/Tournament/View/449677,Singleton TCG,8
2026/07/31,https://melee.gg/Tournament/View/449676,Geeksheaven,7
2026/07/31,https://melee.gg/Tournament/View/449662,"iHRYsko (3via, s.r.o.)",6
2026/07/31,https://melee.gg/Tournament/View/448974,Tienda Sulaco,4
2026/07/31,https://melee.gg/Tournament/View/444938,Najada Games,14
2026/07/31,https://melee.gg/Tournament/View/441148,MaginariumPL,6
2026/07/31,https://melee.gg/Tournament/View/449699,Magic Cafe,8
2026/07/31,https://melee.gg/Tournament/View/449687,El Animago Azul,8
2026/07/31,https://melee.gg/Tournament/View/449681,LaComarca,8
2026/07/31,https://melee.gg/Tournament/View/449655,Miyata Kard Market,10
2026/07/31,https://melee.gg/Tournament/View/448650,Hasard Ludique Namur,4
2026/07/31,https://melee.gg/Tournament/View/443874,Csíkos és Pöttyös Kft.,8
2026/07/31,https://melee.gg/Tournament/View/437723,YODASDATA,13
2026/07/31,https://melee.gg/Tournament/View/449783,Great Canadian Games and Hobbies,7
2026/07/31,https://melee.gg/Tournament/View/439772,SilverShield Gaming,6
2026/07/31,https://melee.gg/Tournament/View/449796,Sydequest Games,5
2026/07/31,https://melee.gg/Tournament/View/449563,Gamers N Geeks,5
2026/07/31,https://melee.gg/Tournament/View/448433,Petrie's Family Games 1,10
2026/07/31,https://melee.gg/Tournament/View/446002,Game Vault El Paso,11
2026/07/31,https://melee.gg/Tournament/View/445915,Misty Mountain Games,6
2026/07/31,https://melee.gg/Tournament/View/442665,Game Night Games,2
2026/07/31,https://melee.gg/Tournament/View/440636,The Gamers XP,7
2026/07/31,https://melee.gg/Tournament/View/435793,"Griffonest Games, LLC",11
2026/07/31,https://melee.gg/Tournament/View/438242,Bedrock City Comic Company,8
2026/07/31,https://melee.gg/Tournament/View/449814,Games by James in the Ridgedale Center,6
2026/07/31,https://melee.gg/Tournament/View/449747,Cloud Cap Games,14
2026/07/31,https://melee.gg/Tournament/View/440140,Phoenix Fire Games,14
2026/07/31,https://melee.gg/Tournament/View/449255,3 Goblins Games,10
2026/07/31,https://melee.gg/Tournament/View/448486,Cards of Ruin Rexburg,4
2026/07/31,https://melee.gg/Tournament/View/445533,Geek Out LLC,0
2026/07/31,https://melee.gg/Tournament/View/440258,The Book Rack,5
2026/07/31,https://melee.gg/Tournament/View/449816,The Clubhuse Gaming,10
2026/07/31,https://melee.gg/Tournament/View/449815,The Game Parlour,14
2026/07/31,https://melee.gg/Tournament/View/436454,Mox Boarding House - Seattle,10
2026/07/31,https://melee.gg/Tournament/View/435231,Gabi's Olympic Cards & Comics,6
2026/07/31,https://melee.gg/Tournament/View/449781,Fire & Ice Games,9
2026/07/31,https://melee.gg/Tournament/View/449825,Magic and Monsters,7
2026/07/31,https://melee.gg/Tournament/View/449822,Hobby Lords Wellington,5
2026/07/31,https://melee.gg/Tournament/View/421520,TerraCrux Games,0
2026/07/31,https://melee.gg/Tournament/View/449832,Bastion Games,4
2026/07/31,https://melee.gg/Tournament/View/449168,Gamers Guild North Phoenix,14
2026/07/31,https://melee.gg/Tournament/View/449834,Aether Wyvern Games,2
2026/07/31,https://melee.gg/Tournament/View/449181,CUBE,3
2026/07/31,https://melee.gg/Tournament/View/449019,Gimko,4
2026/07/31,https://melee.gg/Tournament/View/449795,Loot Card Shop,10
2026/07/31,https://melee.gg/Tournament/View/412669,MTG Osan Tabletop,9
2026/07/31,https://melee.gg/Tournament/View/449212,Dane's Games,10
